STATION,DATE,TAVG,TMAX,TMIN
USC00193821,8/21/2014,,79,58
USC00193821,8/22/2014,,81,62
USC00193821,8/23/2014,,73,62
USC00193821,8/24/2014,,75,60
USC00193821,8/25/2014,,79,59
USC00193821,8/26/2014,,82,56
USC00193821,8/27/2014,,81,64
USC00193821,8/28/2014,,82,66
USC00193821,8/29/2014,,80,57
USC00193821,8/30/2014,,78,50
USC00193821,8/31/2014,,72,55
USC00193821,9/1/2014,,77,70
USC00193821,9/2/2014,,80,70
USC00193821,9/3/2014,,83,70
USC00193821,9/4/2014,,82,60
USC00193821,9/5/2014,,85,68
USC00193821,9/6/2014,,82,70
USC00193821,9/7/2014,,80,64
USC00193821,9/8/2014,,75,55
USC00193821,9/9/2014,,79,58
USC00193821,9/10/2014,,74,63
USC00193821,9/11/2014,,75,57
USC00193821,9/12/2014,,76,60
USC00193821,9/13/2014,,70,53
USC00193821,9/14/2014,,73,56
USC00193821,9/15/2014,,64,49
USC00193821,9/16/2014,,67,50
USC00193821,9/17/2014,,71,51
USC00193821,9/18/2014,,74,49
USC00193821,9/19/2014,,74,53
USC00193821,9/20/2014,,64,43
USC00193821,9/21/2014,,69,56
USC00193821,9/22/2014,,74,66
USC00193821,9/23/2014,,76,48
USC00193821,9/24/2014,,67,49
USC00193821,9/25/2014,,71,54
USC00193821,9/26/2014,,63,58
USC00193821,9/27/2014,,71,51
USC00193821,9/28/2014,,79,55
USC00193821,9/29/2014,,78,62
USC00193821,9/30/2014,,76,60
USC00193821,10/1/2014,,62,60
USC00193821,10/2/2014,,62,58
USC00193821,10/3/2014,,60,55
USC00193821,10/4/2014,,60,55
USC00193821,10/5/2014,,65,51
USC00193821,10/6/2014,,63,44
USC00193821,10/7/2014,,65,48
USC00193821,10/8/2014,,71,63
USC00193821,10/9/2014,,72,47
USC00193821,10/10/2014,,66,46
USC00193821,10/11/2014,,65,49
USC00193821,10/12/2014,,56,42
USC00193821,10/13/2014,,61,41
USC00193821,10/14/2014,,64,43
USC00193821,10/15/2014,,71,63
USC00193821,10/16/2014,,75,66
USC00193821,10/17/2014,,71,61
USC00193821,10/18/2014,,69,60
USC00193821,10/19/2014,,71,53
USC00193821,10/20/2014,,57,38
USC00193821,10/21/2014,,58,38
USC00193821,10/22/2014,,61,54
USC00193821,10/23/2014,,59,55
USC00193821,10/24/2014,,65,50
USC00193821,10/25/2014,,53,44
USC00193821,10/26/2014,,64,44
USC00193821,10/27/2014,,60,47
USC00193821,10/28/2014,,64,40
USC00193821,10/29/2014,,67,40
USC00193821,10/30/2014,,69,46
USC00193821,10/31/2014,,63,46
USC00193821,11/1/2014,,57,49
USC00193821,11/2/2014,,53,38
USC00193821,11/3/2014,,41,34
USC00193821,11/4/2014,,53,37
USC00193821,11/5/2014,,63,37
USC00193821,11/6/2014,,64,47
USC00193821,11/7/2014,,58,47
USC00193821,11/8/2014,,50,34
USC00193821,11/9/2014,,50,36
USC00193821,11/10/2014,,56,35
USC00193821,11/11/2014,,59,37
USC00193821,11/12/2014,,58,46
USC00193821,11/13/2014,,66,39
USC00193821,11/14/2014,,65,37
USC00193821,11/15/2014,,44,29
USC00193821,11/16/2014,,41,23
USC00193821,11/17/2014,,45,28
USC00193821,11/18/2014,,60,43
USC00193821,11/19/2014,,46,24
USC00193821,11/20/2014,,44,24
USC00193821,11/21/2014,,50,28
USC00193821,11/22/2014,,38,23
USC00193821,11/23/2014,,49,34
USC00193821,11/24/2014,,58,45
USC00193821,11/25/2014,,61,
USC00193821,11/26/2014,,44,
USC00193821,11/27/2014,,45,36
USC00193821,11/28/2014,,43,33
USC00193821,11/29/2014,,36,23
USC00193821,11/30/2014,,45,25
USC00193821,12/1/2014,,56,
USC00193821,12/2/2014,,61,39
USC00193821,12/3/2014,,55,37
USC00193821,12/4/2014,,55,32
USC00193821,12/5/2014,,47,32
USC00193821,12/6/2014,,50,34
USC00193821,12/7/2014,,50,39
USC00193821,12/8/2014,,40,29
USC00193821,12/9/2014,,46,31
USC00193821,12/10/2014,,55,43
USC00193821,12/11/2014,,46,37
USC00193821,12/12/2014,,40,37
USC00193821,12/13/2014,,42,27
USC00193821,12/14/2014,,39,31
USC00193821,12/15/2014,,44,32
USC00193821,12/16/2014,,45,33
USC00193821,12/17/2014,,51,40
USC00193821,12/18/2014,,53,38
USC00193821,12/19/2014,,46,33
USC00193821,12/20/2014,,58,33
USC00193821,12/21/2014,,41,34
USC00193821,12/22/2014,,43,35
USC00193821,12/23/2014,,52,40
USC00193821,12/24/2014,,50,44
USC00193821,12/25/2014,,59,47
USC00193821,12/26/2014,,55,38
USC00193821,12/27/2014,,51,32
USC00193821,12/28/2014,,55,37
USC00193821,12/29/2014,,51,33
USC00193821,12/30/2014,,45,27
USC00193821,12/31/2014,,31,18
USC00193821,1/1/2015,,34,18
USC00193821,1/2/2015,,39,25
USC00193821,1/3/2015,,43,29
USC00193821,1/4/2015,,55,29
USC00193821,1/5/2015,,56,39
USC00193821,1/6/2015,,42,15
USC00193821,1/7/2015,,20,15
USC00193821,1/8/2015,,28,1
USC00193821,1/9/2015,,36,0
USC00193821,1/10/2015,,42,18
USC00193821,1/11/2015,,28,14
USC00193821,1/12/2015,,38,16
USC00193821,1/13/2015,,41,29
USC00193821,1/14/2015,,31,23
USC00193821,1/15/2015,,36,23
USC00193821,1/16/2015,,35,25
USC00193821,1/17/2015,,39,11
USC00193821,1/18/2015,,40,17
USC00193821,1/19/2015,,49,17
USC00193821,1/20/2015,,45,29
USC00193821,1/21/2015,,39,21
USC00193821,1/22/2015,,39,22
USC00193821,1/23/2015,,42,25
USC00193821,1/24/2015,,37,23
USC00193821,1/25/2015,,37,30
USC00193821,1/26/2015,,43,24
USC00193821,1/27/2015,,,
USC00193821,1/28/2015,,,
USC00193821,1/29/2015,,24,17
USC00193821,1/30/2015,,36,19
USC00193821,1/31/2015,,38,13
USC00193821,2/1/2015,,25,14
USC00193821,2/2/2015,,34,16
USC00193821,2/3/2015,,37,10
USC00193821,2/4/2015,,37,8
USC00193821,2/5/2015,,38,17
USC00193821,2/6/2015,,37,5
USC00193821,2/7/2015,,23,11
USC00193821,2/8/2015,,32,23
USC00193821,2/9/2015,,35,30
USC00193821,2/10/2015,,33,30
USC00193821,2/11/2015,,34,27
USC00193821,2/12/2015,,28,23
USC00193821,2/13/2015,,32,11
USC00193821,2/14/2015,,20,1
USC00193821,2/15/2015,,32,9
USC00193821,2/16/2015,,26,-4
USC00193821,2/17/2015,,21,3
USC00193821,2/18/2015,,34,14
USC00193821,2/19/2015,,35,19
USC00193821,2/20/2015,,35,4
USC00193821,2/21/2015,,18,-2
USC00193821,2/22/2015,,41,14
USC00193821,2/23/2015,,36,29
USC00193821,2/24/2015,,30,2
USC00193821,2/25/2015,,31,2
USC00193821,2/26/2015,,36,20
USC00193821,2/27/2015,,30,16
USC00193821,2/28/2015,,29,9
USC00193821,3/1/2015,,31,7
USC00193821,3/2/2015,,33,21
USC00193821,3/3/2015,,38,19
USC00193821,3/4/2015,,41,22
USC00193821,3/5/2015,,38,32
USC00193821,3/6/2015,,32,16
USC00193821,3/7/2015,,32,7
USC00193821,3/8/2015,,34,7
USC00193821,3/9/2015,,42,19
USC00193821,3/10/2015,,50,28
USC00193821,3/11/2015,,50,28
USC00193821,3/12/2015,,52,28
USC00193821,3/13/2015,,39,24
USC00193821,3/14/2015,,38,24
USC00193821,3/15/2015,,44,35
USC00193821,3/16/2015,,42,25
USC00193821,3/17/2015,,43,30
USC00193821,3/18/2015,,51,24
USC00193821,3/19/2015,,34,19
USC00193821,3/20/2015,,36,19
USC00193821,3/21/2015,,33,17
USC00193821,3/22/2015,,37,31
USC00193821,3/23/2015,,37,17
USC00193821,3/24/2015,,35,19
USC00193821,3/25/2015,,38,19
USC00193821,3/26/2015,,49,19
USC00193821,3/27/2015,,53,38
USC00193821,3/28/2015,,42,37
USC00193821,3/29/2015,,42,28
USC00193821,3/30/2015,,41,31
USC00193821,3/31/2015,,42,29
USC00193821,4/1/2015,,49,33
USC00193821,4/2/2015,,49,24
USC00193821,4/3/2015,,51,24
USC00193821,4/4/2015,,48,42
USC00193821,4/5/2015,,57,33
USC00193821,4/6/2015,,52,37
USC00193821,4/7/2015,,49,40
USC00193821,4/8/2015,,42,39
USC00193821,4/9/2015,,51,35
USC00193821,4/10/2015,,42,37
USC00193821,4/11/2015,,51,41
USC00193821,4/12/2015,,62,34
USC00193821,4/13/2015,,60,34
USC00193821,4/14/2015,,59,46
USC00193821,4/15/2015,,60,43
USC00193821,4/16/2015,,67,37
USC00193821,4/17/2015,,58,45
USC00193821,4/18/2015,,55,44
USC00193821,4/19/2015,,68,38
USC00193821,4/20/2015,,55,41
USC00193821,4/21/2015,,54,42
USC00193821,4/22/2015,,66,40
USC00193821,4/23/2015,,60,40
USC00193821,4/24/2015,,53,36
USC00193821,4/25/2015,,51,35
USC00193821,4/26/2015,,56,35
USC00193821,4/27/2015,,58,41
USC00193821,4/28/2015,,59,41
USC00193821,4/29/2015,,57,41
USC00193821,4/30/2015,,59,46
USC00193821,5/1/2015,,60,43
USC00193821,5/2/2015,,51,40
USC00193821,5/3/2015,,57,40
USC00193821,5/4/2015,,57,48
USC00193821,5/5/2015,,66,54
USC00193821,5/6/2015,,73,51
USC00193821,5/7/2015,,69,47
USC00193821,5/8/2015,,77,57
USC00193821,5/9/2015,,72,47
USC00193821,5/10/2015,,67,47
USC00193821,5/11/2015,,64,58
USC00193821,5/12/2015,,78,58
USC00193821,5/13/2015,,73,56
USC00193821,5/14/2015,,71,46
USC00193821,5/15/2015,,68,47
USC00193821,5/16/2015,,68,54
USC00193821,5/17/2015,,67,56
USC00193821,5/18/2015,,79,52
USC00193821,5/19/2015,,68,48
USC00193821,5/20/2015,,60,48
USC00193821,5/21/2015,,69,47
USC00193821,5/22/2015,,64,47
USC00193821,5/23/2015,,69,46
USC00193821,5/24/2015,,60,47
USC00193821,5/25/2015,,69,54
USC00193821,5/26/2015,,72,59
USC00193821,5/27/2015,,72,60
USC00193821,5/28/2015,,68,62
USC00193821,5/29/2015,,68,58
USC00193821,5/30/2015,,77,56
USC00193821,5/31/2015,,73,64
USC00193821,6/1/2015,,77,52
USC00193821,6/2/2015,,57,50
USC00193821,6/3/2015,,52,48
USC00193821,6/4/2015,,60,44
USC00193821,6/5/2015,,65,45
USC00193821,6/6/2015,,64,45
USC00193821,6/7/2015,,65,50
USC00193821,6/8/2015,,71,55
USC00193821,6/9/2015,,70,55
USC00193821,6/10/2015,,69,55
USC00193821,6/11/2015,,76,60
USC00193821,6/12/2015,,77,64
USC00193821,6/13/2015,,82,65
USC00193821,6/14/2015,,80,62
USC00193821,6/15/2015,,78,57
USC00193821,6/16/2015,,60,50
USC00193821,6/17/2015,,74,60
USC00193821,6/18/2015,,69,51
USC00193821,6/19/2015,,71,59
USC00193821,6/20/2015,,81,58
USC00193821,6/21/2015,,71,59
USC00193821,6/22/2015,,76,62
USC00193821,6/23/2015,,80,63
USC00193821,6/24/2015,,,
USC00193821,6/25/2015,,82,
USC00193821,6/26/2015,,78,66
USC00193821,6/27/2015,,69,54
USC00193821,6/28/2015,,71,59
USC00193821,6/29/2015,,74,54
USC00193821,6/30/2015,,72,59
USC00193821,7/1/2015,,78,59
USC00193821,7/2/2015,,78,59
USC00193821,7/3/2015,,77,62
USC00193821,7/4/2015,,78,60
USC00193821,7/5/2015,,73,55
USC00193821,7/6/2015,,80,65
USC00193821,7/7/2015,,83,66
USC00193821,7/8/2015,,80,66
USC00193821,7/9/2015,,83,63
USC00193821,7/10/2015,,74,60
USC00193821,7/11/2015,,76,59
USC00193821,7/12/2015,,84,59
USC00193821,7/13/2015,,85,70
USC00193821,7/14/2015,,82,66
USC00193821,7/15/2015,,78,67
USC00193821,7/16/2015,,83,64
USC00193821,7/17/2015,,71,56
USC00193821,7/18/2015,,80,58
USC00193821,7/19/2015,,75,67
USC00193821,7/20/2015,,84,73
USC00193821,7/21/2015,,92,73
USC00193821,7/22/2015,,86,69
USC00193821,7/23/2015,,82,64
USC00193821,7/24/2015,,82,64
USC00193821,7/25/2015,,81,63
USC00193821,7/26/2015,,75,64
USC00193821,7/27/2015,,74,66
USC00193821,7/28/2015,,77,71
USC00193821,7/29/2015,,84,67
USC00193821,7/30/2015,,91,72
USC00193821,7/31/2015,,84,73
USC00193821,8/1/2015,,89,65
USC00193821,8/2/2015,,87,68
USC00193821,8/3/2015,,88,72
USC00193821,8/4/2015,,85,72
USC00193821,8/5/2015,,83,60
USC00193821,8/6/2015,,85,64
USC00193821,8/7/2015,,80,64
USC00193821,8/8/2015,,77,65
USC00193821,8/9/2015,,69,60
USC00193821,8/10/2015,,78,64
USC00193821,8/11/2015,,72,68
USC00193821,8/12/2015,,82,65
USC00193821,8/13/2015,,,
USC00193821,8/14/2015,,82,61
USC00193821,8/15/2015,,83,65
USC00193821,8/16/2015,,83,69
USC00193821,8/17/2015,,84,69
USC00193821,8/18/2015,,86,71
USC00193821,8/19/2015,,,
USC00193821,8/20/2015,,83,70
USC00193821,8/21/2015,,81,70
USC00193821,8/22/2015,,83,67
USC00193821,8/23/2015,,76,70
USC00193821,8/24/2015,,81,71
USC00193821,8/25/2015,,79,69
USC00193821,8/26/2015,,82,69
USC00193821,8/27/2015,,83,64
USC00193821,8/28/2015,,80,61
USC00193821,8/29/2015,,80,61
USC00193821,8/30/2015,,81,67
USC00193821,8/31/2015,,83,71
USC00193821,9/1/2015,,87,70
USC00193821,9/2/2015,,83,65
USC00193821,9/3/2015,,82,70
USC00193821,9/4/2015,,85,70
USC00193821,9/5/2015,,80,57
USC00193821,9/6/2015,,77,54
USC00193821,9/7/2015,,78,62
USC00193821,9/8/2015,,81,71
USC00193821,9/9/2015,,88,71
USC00193821,9/10/2015,,85,73
USC00193821,9/11/2015,,79,65
USC00193821,9/12/2015,,67,57
USC00193821,9/13/2015,,76,60
USC00193821,9/14/2015,,78,53
USC00193821,9/15/2015,,70,59
USC00193821,9/16/2015,,81,62
USC00193821,9/17/2015,,82,62
USC00193821,9/18/2015,,80,64
USC00193821,9/19/2015,,79,66
USC00193821,9/20/2015,,80,48
USC00193821,9/21/2015,,76,59
USC00193821,9/22/2015,,69,58
USC00193821,9/23/2015,,73,56
USC00193821,9/24/2015,,72,51
USC00193821,9/25/2015,,74,53
USC00193821,9/26/2015,,72,51
USC00193821,9/27/2015,,69,46
USC00193821,9/28/2015,,70,49
USC00193821,9/29/2015,,76,58
USC00193821,9/30/2015,,77,68
USC00193821,10/1/2015,,72,56
USC00193821,10/2/2015,,57,53
USC00193821,10/3/2015,,53,51
USC00193821,10/4/2015,,55,50
USC00193821,10/5/2015,,61,51
USC00193821,10/6/2015,,61,54
USC00193821,10/7/2015,,64,42
USC00193821,10/8/2015,,65,52
USC00193821,10/9/2015,,66,47
USC00193821,10/10/2015,,66,51
USC00193821,10/11/2015,,59,44
USC00193821,10/12/2015,,54,51
USC00193821,10/13/2015,,70,54
USC00193821,10/14/2015,,71,57
USC00193821,10/15/2015,,67,43
USC00193821,10/16/2015,,60,51
USC00193821,10/17/2015,,63,41
USC00193821,10/18/2015,,58,38
USC00193821,10/19/2015,,46,33
USC00193821,10/20/2015,,54,34
USC00193821,10/21/2015,,62,53
USC00193821,10/22/2015,,65,53
USC00193821,10/23/2015,,67,50
USC00193821,10/24/2015,,54,47
USC00193821,10/25/2015,,54,47
USC00193821,10/26/2015,,62,47
USC00193821,10/27/2015,,56,33
USC00193821,10/28/2015,,57,33
USC00193821,10/29/2015,,64,44
USC00193821,10/30/2015,,69,45
USC00193821,10/31/2015,,61,35
USC00193821,11/1/2015,,55,36
USC00193821,11/2/2015,,60,51
USC00193821,11/3/2015,,61,41
USC00193821,11/4/2015,,64,45
USC00193821,11/5/2015,,67,51
USC00193821,11/6/2015,,68,58
USC00193821,11/7/2015,,64,58
USC00193821,11/8/2015,,64,45
USC00193821,11/9/2015,,56,40
USC00193821,11/10/2015,,58,44
USC00193821,11/11/2015,,59,52
USC00193821,11/12/2015,,53,48
USC00193821,11/13/2015,,58,48
USC00193821,11/14/2015,,61,43
USC00193821,11/15/2015,,50,36
USC00193821,11/16/2015,,53,43
USC00193821,11/17/2015,,62,40
USC00193821,11/18/2015,,58,27
USC00193821,11/19/2015,,52,35
USC00193821,11/20/2015,,56,48
USC00193821,11/21/2015,,59,44
USC00193821,11/22/2015,,54,34
USC00193821,11/23/2015,,55,40
USC00193821,11/24/2015,,45,28
USC00193821,11/25/2015,,46,26
USC00193821,11/26/2015,,51,27
USC00193821,11/27/2015,,56,47
USC00193821,11/28/2015,,61,52
USC00193821,11/29/2015,,56,39
USC00193821,11/30/2015,,47,35
USC00193821,12/1/2015,,44,27
USC00193821,12/2/2015,,53,33
USC00193821,12/3/2015,,57,47
USC00193821,12/4/2015,,53,36
USC00193821,12/5/2015,,51,33
USC00193821,12/6/2015,,53,30
USC00193821,12/7/2015,,54,31
USC00193821,12/8/2015,,55,42
USC00193821,12/9/2015,,47,36
USC00193821,12/10/2015,,49,35
USC00193821,12/11/2015,,56,46
USC00193821,12/12/2015,,56,48
USC00193821,12/13/2015,,63,47
USC00193821,12/14/2015,,56,47
USC00193821,12/15/2015,,61,49
USC00193821,12/16/2015,,62,41
USC00193821,12/17/2015,,47,39
USC00193821,12/18/2015,,57,45
USC00193821,12/19/2015,,52,35
USC00193821,12/20/2015,,42,33
USC00193821,12/21/2015,,47,28
USC00193821,12/22/2015,,56,46
USC00193821,12/23/2015,,58,44
USC00193821,12/24/2015,,61,44
USC00193821,12/25/2015,,64,54
USC00193821,12/26/2015,,65,46
USC00193821,12/27/2015,,54,45
USC00193821,12/28/2015,,57,37
USC00193821,12/29/2015,,39,30
USC00193821,12/30/2015,,45,36
USC00193821,12/31/2015,,48,38
USC00193821,1/1/2016,,51,35
USC00193821,1/2/2016,,50,30
USC00193821,1/3/2016,,44,27
USC00193821,1/4/2016,,48,30
USC00193821,1/5/2016,,37,20
USC00193821,1/6/2016,,28,15
USC00193821,1/7/2016,,43,23
USC00193821,1/8/2016,,47,23
USC00193821,1/9/2016,,49,35
USC00193821,1/10/2016,,49,37
USC00193821,1/11/2016,,55,39
USC00193821,1/12/2016,,40,17
USC00193821,1/13/2016,,39,18
USC00193821,1/14/2016,,31,19
USC00193821,1/15/2016,,32,22
USC00193821,1/16/2016,,47,24
USC00193821,1/17/2016,,45,34
USC00193821,1/18/2016,,38,28
USC00193821,1/19/2016,,30,17
USC00193821,1/20/2016,,28,18
USC00193821,1/21/2016,,36,21
USC00193821,1/22/2016,,35,19
USC00193821,1/23/2016,,34,20
USC00193821,1/24/2016,,35,29
USC00193821,1/25/2016,,34,24
USC00193821,1/26/2016,,41,25
USC00193821,1/27/2016,,48,41
USC00193821,1/28/2016,,45,22
USC00193821,1/29/2016,,40,24
USC00193821,1/30/2016,,43,24
USC00193821,1/31/2016,,44,29
USC00193821,2/1/2016,,51,41
USC00193821,2/2/2016,,55,31
USC00193821,2/3/2016,,55,30
USC00193821,2/4/2016,,55,42
USC00193821,2/5/2016,,55,40
USC00193821,2/6/2016,,40,20
USC00193821,2/7/2016,,35,26
USC00193821,2/8/2016,,46,29
USC00193821,2/9/2016,,30,27
USC00193821,2/10/2016,,32,24
USC00193821,2/11/2016,,36,24
USC00193821,2/12/2016,,31,8
USC00193821,2/13/2016,,24,10
USC00193821,2/14/2016,,27,-9
USC00193821,2/15/2016,,13,-4
USC00193821,2/16/2016,,48,-1
USC00193821,2/17/2016,,53,33
USC00193821,2/18/2016,,49,31
USC00193821,2/19/2016,,39,29
USC00193821,2/20/2016,,43,28
USC00193821,2/21/2016,,50,40
USC00193821,2/22/2016,,57,38
USC00193821,2/23/2016,,45,28
USC00193821,2/24/2016,,44,30
USC00193821,2/25/2016,,54,43
USC00193821,2/26/2016,,52,33
USC00193821,2/27/2016,,42,21
USC00193821,2/28/2016,,42,23
USC00193821,2/29/2016,,50,37
USC00193821,3/1/2016,,52,39
USC00193821,3/2/2016,,50,37
USC00193821,3/3/2016,,51,22
USC00193821,3/4/2016,,51,21
USC00193821,3/5/2016,,35,29
USC00193821,3/6/2016,,37,26
USC00193821,3/7/2016,,40,23
USC00193821,3/8/2016,,44,23
USC00193821,3/9/2016,,53,39
USC00193821,3/10/2016,,58,41
USC00193821,3/11/2016,,64,42
USC00193821,3/12/2016,,51,31
USC00193821,3/13/2016,,47,39
USC00193821,3/14/2016,,60,41
USC00193821,3/15/2016,,46,40
USC00193821,3/16/2016,,48,40
USC00193821,3/17/2016,,45,41
USC00193821,3/18/2016,,59,39
USC00193821,3/19/2016,,54,32
USC00193821,3/20/2016,,46,30
USC00193821,3/21/2016,,44,32
USC00193821,3/22/2016,,42,32
USC00193821,3/23/2016,,48,33
USC00193821,3/24/2016,,58,33
USC00193821,3/25/2016,,51,41
USC00193821,3/26/2016,,55,40
USC00193821,3/27/2016,,45,33
USC00193821,3/28/2016,,48,36
USC00193821,3/29/2016,,52,41
USC00193821,3/30/2016,,55,31
USC00193821,3/31/2016,,49,32
USC00193821,4/1/2016,,62,47
USC00193821,4/2/2016,,58,46
USC00193821,4/3/2016,,49,30
USC00193821,4/4/2016,,40,26
USC00193821,4/5/2016,,40,28
USC00193821,4/6/2016,,35,26
USC00193821,4/7/2016,,50,28
USC00193821,4/8/2016,,55,44
USC00193821,4/9/2016,,52,31
USC00193821,4/10/2016,,50,31
USC00193821,4/11/2016,,49,34
USC00193821,4/12/2016,,53,44
USC00193821,4/13/2016,,54,39
USC00193821,4/14/2016,,53,35
USC00193821,4/15/2016,,52,40
USC00193821,4/16/2016,,51,41
USC00193821,4/17/2016,,48,41
USC00193821,4/18/2016,,55,38
USC00193821,4/19/2016,,66,44
USC00193821,4/20/2016,,55,39
USC00193821,4/21/2016,,55,39
USC00193821,4/22/2016,,64,47
USC00193821,4/23/2016,,73,52
USC00193821,4/24/2016,,58,42
USC00193821,4/25/2016,,55,42
USC00193821,4/26/2016,,57,44
USC00193821,4/27/2016,,57,36
USC00193821,4/28/2016,,52,37
USC00193821,4/29/2016,,55,43
USC00193821,4/30/2016,,52,38
USC00193821,5/1/2016,,61,38
USC00193821,5/2/2016,,52,46
USC00193821,5/3/2016,,56,45
USC00193821,5/4/2016,,49,44
USC00193821,5/5/2016,,51,44
USC00193821,5/6/2016,,46,44
USC00193821,5/7/2016,,58,46
USC00193821,5/8/2016,,55,46
USC00193821,5/9/2016,,59,42
USC00193821,5/10/2016,,67,40
USC00193821,5/11/2016,,67,39
USC00193821,5/12/2016,,68,45
USC00193821,5/13/2016,,70,50
USC00193821,5/14/2016,,70,50
USC00193821,5/15/2016,,74,53
USC00193821,5/16/2016,,62,42
USC00193821,5/17/2016,,60,44
USC00193821,5/18/2016,,67,50
USC00193821,5/19/2016,,64,48
USC00193821,5/20/2016,,65,49
USC00193821,5/21/2016,,70,49
USC00193821,5/22/2016,,66,52
USC00193821,5/23/2016,,61,51
USC00193821,5/24/2016,,71,51
USC00193821,5/25/2016,,58,51
USC00193821,5/26/2016,,72,51
USC00193821,5/27/2016,,80,57
USC00193821,5/28/2016,,74,57
USC00193821,5/29/2016,,78,62
USC00193821,5/30/2016,,66,60
USC00193821,5/31/2016,,68,61
USC00193821,6/1/2016,,76,60
USC00193821,6/2/2016,,77,54
USC00193821,6/3/2016,,76,56
USC00193821,6/4/2016,,76,57
USC00193821,6/5/2016,,75,60
USC00193821,6/6/2016,,67,58
USC00193821,6/7/2016,,79,64
USC00193821,6/8/2016,,71,59
USC00193821,6/9/2016,,73,53
USC00193821,6/10/2016,,67,54
USC00193821,6/11/2016,,69,56
USC00193821,6/12/2016,,69,58
USC00193821,6/13/2016,,80,53
USC00193821,6/14/2016,,73,53
USC00193821,6/15/2016,,75,57
USC00193821,6/16/2016,,83,61
USC00193821,6/17/2016,,79,59
USC00193821,6/18/2016,,77,57
USC00193821,6/19/2016,,74,58
USC00193821,6/20/2016,,72,61
USC00193821,6/21/2016,,71,61
USC00193821,6/22/2016,,79,59
USC00193821,6/23/2016,,78,62
USC00193821,6/24/2016,,79,61
USC00193821,6/25/2016,,79,56
USC00193821,6/26/2016,,80,54
USC00193821,6/27/2016,,76,63
USC00193821,6/28/2016,,77,67
USC00193821,6/29/2016,,75,68
USC00193821,6/30/2016,,80,65
USC00193821,7/1/2016,,81,65
USC00193821,7/2/2016,,79,67
USC00193821,7/3/2016,,80,60
USC00193821,7/4/2016,,78,63
USC00193821,7/5/2016,,84,68
USC00193821,7/6/2016,,76,68
USC00193821,7/7/2016,,88,71
USC00193821,7/8/2016,,81,66
USC00193821,7/9/2016,,69,61
USC00193821,7/10/2016,,68,61
USC00193821,7/11/2016,,71,56
USC00193821,7/12/2016,,72,56
USC00193821,7/13/2016,,81,66
USC00193821,7/14/2016,,76,69
USC00193821,7/15/2016,,78,71
USC00193821,7/16/2016,,79,71
USC00193821,7/17/2016,,89,73
USC00193821,7/18/2016,,84,73
USC00193821,7/19/2016,,86,71
USC00193821,7/20/2016,,84,61
USC00193821,7/21/2016,,81,61
USC00193821,7/22/2016,,84,62
USC00193821,7/23/2016,,83,69
USC00193821,7/24/2016,,87,67
USC00193821,7/25/2016,,82,67
USC00193821,7/26/2016,,86,70
USC00193821,7/27/2016,,90,70
USC00193821,7/28/2016,,87,72
USC00193821,7/29/2016,,85,74
USC00193821,7/30/2016,,85,68
USC00193821,7/31/2016,,80,69
USC00193821,8/1/2016,,76,65
USC00193821,8/2/2016,,80,65
USC00193821,8/3/2016,,73,63
USC00193821,8/4/2016,,80,58
USC00193821,8/5/2016,,78,58
USC00193821,8/6/2016,,79,64
USC00193821,8/7/2016,,83,70
USC00193821,8/8/2016,,87,67
USC00193821,8/9/2016,,83,67
USC00193821,8/10/2016,,83,69
USC00193821,8/11/2016,,78,69
USC00193821,8/12/2016,,87,75
USC00193821,8/13/2016,,87,74
USC00193821,8/14/2016,,83,68
USC00193821,8/15/2016,,91,75
USC00193821,8/16/2016,,88,70
USC00193821,8/17/2016,,83,74
USC00193821,8/18/2016,,87,65
USC00193821,8/19/2016,,83,69
USC00193821,8/20/2016,,85,66
USC00193821,8/21/2016,,79,67
USC00193821,8/22/2016,,76,68
USC00193821,8/23/2016,,79,57
USC00193821,8/24/2016,,78,62
USC00193821,8/25/2016,,82,66
USC00193821,8/26/2016,,81,71
USC00193821,8/27/2016,,83,67
USC00193821,8/28/2016,,85,61
USC00193821,8/29/2016,,83,63
USC00193821,8/30/2016,,87,63
USC00193821,8/31/2016,,78,65
USC00193821,9/1/2016,,80,71
USC00193821,9/2/2016,,73,65
USC00193821,9/3/2016,,76,58
USC00193821,9/4/2016,,77,60
USC00193821,9/5/2016,,77,63
USC00193821,9/6/2016,,70,60
USC00193821,9/7/2016,,78,68
USC00193821,9/8/2016,,78,68
USC00193821,9/9/2016,,76,69
USC00193821,9/10/2016,,87,71
USC00193821,9/11/2016,,79,71
USC00193821,9/12/2016,,80,55
USC00193821,9/13/2016,,75,56
USC00193821,9/14/2016,,76,62
USC00193821,9/15/2016,,78,61
USC00193821,9/16/2016,,71,48
USC00193821,9/17/2016,,72,51
USC00193821,9/18/2016,,74,52
USC00193821,9/19/2016,,79,70
USC00193821,9/20/2016,,72,68
USC00193821,9/21/2016,,74,66
USC00193821,9/22/2016,,77,57
USC00193821,9/23/2016,,80,58
USC00193821,9/24/2016,,78,56
USC00193821,9/25/2016,,68,50
USC00193821,9/26/2016,,64,45
USC00193821,9/27/2016,,67,45
USC00193821,9/28/2016,,67,60
USC00193821,9/29/2016,,61,56
USC00193821,9/30/2016,,61,56
USC00193821,10/1/2016,,63,52
USC00193821,10/2/2016,,61,58
USC00193821,10/3/2016,,62,53
USC00193821,10/4/2016,,68,55
USC00193821,10/5/2016,,68,52
