,DAPR,DAPR_ATTRIBUTES,DASF,DASF_ATTRIBUTES,DATE,ELEVATION,LATITUDE,LONGITUDE,MDPR,MDPR_ATTRIBUTES,MDSF,MDSF_ATTRIBUTES,NAME,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,STATION,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT11,WT11_ATTRIBUTES
95,,,,,1959-08-04,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,77,",,0",49,",,0",57,",,0,0800",,,,,,,,,,,,
96,,,,,1959-08-05,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,80,",,0",55,",,0",60,",,0,0800",,,,,,,,,,,,
97,,,,,1959-08-06,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.14,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,67,",,0",58,",,0",59,",,0,0800",,,,,,,,,,,,
98,,,,,1959-08-07,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,73,",,0",58,",,0",63,",,0,0800",,,,,,,,,,,,
99,,,,,1959-08-08,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,80,",,0",59,",,0",72,",,0,0800",,,,,,,,,,,,
100,,,,,1959-08-09,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.26,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,84,",,0",63,",,0",63,",,0,0800",,,,,,,,,,,,
101,,,,,1959-08-10,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.07,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,71,",,0",62,",,0",65,",,0,0800",,,,,,,,,,,,
102,,,,,1959-08-11,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.04,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,75,",,0",64,",,0",67,",,0,0800",,,,,,,,,,,,
103,,,,,1959-08-12,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,83,",,0",56,",,0",64,",,0,0800",,,,,,,,,,,,
104,,,,,1959-08-13,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,86,",,0",59,",,0",66,",,0,0800",,,,,,,,,,,,
105,,,,,1959-08-14,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,89,",,0",61,",,0",69,",,0,0800",,,,,,,,,,,,
106,,,,,1959-08-15,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,88,",,0",61,",,0",72,",,0,0800",,,,,,,,,,,,
107,,,,,1959-08-16,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,93,",,0",64,",,0",73,",,0,0800",,,,,,,,,,,,
108,,,,,1959-08-17,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,91,",,0",70,",,0",75,",,0,0800",,,,,,,,,,,,
109,,,,,1959-08-18,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,"T,,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,91,",,0",72,",,0",73,",,0,0800",,,,,,,,,,,,
110,,,,,1959-08-19,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,87,",,0",61,",,0",68,",,0,0800",,,,,,,,,,,,
111,,,,,1959-08-20,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,86,",,0",59,",,0",67,",,0,0800",,,,,,,,,,,,
112,,,,,1959-08-21,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,89,",,0",63,",,0",71,",,0,0800",,,,,,,,,,,,
113,,,,,1959-08-22,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.06,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,92,",,0",61,",,0",62,",,0,0800",,,    1,",,0",,,,,,,,
114,,,,,1959-08-23,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,82,",,0",49,",,0",65,",,0,0800",,,,,,,,,,,,
115,,,,,1959-08-24,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,73,",,0",56,",,0",57,",,0,0800",,,,,,,,,,,,
116,,,,,1959-08-25,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.24,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,66,",,0",56,",,0",66,",,0,0800",,,,,,,,,,,,
117,,,,,1959-08-26,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,85,",,0",55,",,0",63,",,0,0800",,,,,,,,,,,,
118,,,,,1959-08-27,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.07,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,88,",,0",61,",,0",67,",,0,0800",,,,,,,,,,,,
119,,,,,1959-08-28,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,92,",,0",64,",,0",71,",,0,0800",,,,,,,,,,,,
120,,,,,1959-08-29,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,92,",,0",68,",,0",69,",,0,0800",,,    1,",,0",,,,,,,,
121,,,,,1959-08-30,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.40,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,89,",,0",66,",,0",69,",,0,0800",,,    1,",,0",,,,,,,,
122,,,,,1959-08-31,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",1.59,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,74,",,0",68,",,0",74,",,0,0800",,,,,,,,,,,,
123,,,,,1959-09-01,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.11,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,82,",,0",73,",,0",73,",,0,0800",,,,,,,,,,,,
124,,,,,1959-09-02,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.12,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,83,",,0",72,",,0",74,",,0,0800",,,,,,,,,,,,
125,,,,,1959-09-03,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.26,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,82,",,0",69,",,0",71,",,0,0800",,,,,,,,,,,,
126,,,,,1959-09-04,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.02,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,84,",,0",69,",,0",71,",,0,0800",,,,,,,,,,,,
127,,,,,1959-09-05,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,84,",,0",55,",,0",75,",,0,0800",,,,,,,,,,,,
128,,,,,1959-09-06,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,87,",,0",57,",,0",67,",,0,0800",,,,,,,,,,,,
129,,,,,1959-09-07,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,88,",,0",55,",,0",71,",,0,0800",,,,,,,,,,,,
130,,,,,1959-09-08,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,84,",,0",57,",,0",64,",,0,0800",,,,,,,,,,,,
131,,,,,1959-09-09,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,88,",,0",63,",,0",70,",,0,0800",,,,,,,,,,,,
132,,,,,1959-09-10,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,86,",,0",60,",,0",63,",,0,0800",,,,,,,,,,,,
133,,,,,1959-09-11,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,73,",,0",60,",,0",60,",,0,0800",,,,,,,,,,,,
134,,,,,1959-09-12,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,69,",,0",44,",,0",59,",,0,0800",,,,,,,,,,,,
135,,,,,1959-09-13,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,72,",,0",43,",,0",65,",,0,0800",,,,,,,,,,,,
136,,,,,1959-09-14,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,71,",,0",39,",,0",43,",,0,0800",,,,,,,,,,,,
137,,,,,1959-09-15,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,63,",,0",43,",,0",50,",,0,0800",,,,,,,,,,,,
138,,,,,1959-09-16,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.15,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,58,",,0",41,",,0",43,",,0,0800",,,,,,,,,,,,
139,,,,,1959-09-17,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,59,",,0",36,",,0",45,",,0,0800",,,,,,,,,,,,
140,,,,,1959-09-18,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,60,",,0",34,",,0",40,",,0,0800",,,,,,,,,,,,
141,,,,,1959-09-19,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,"T,,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,60,",,0",33,",,0",49,",,0,0800",,,,,,,,,,,,
142,,,,,1959-09-20,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,65,",,0",35,",,0",45,",,0,0800",,,,,,,,,,,,
143,,,,,1959-09-21,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,72,",,0",43,",,0",52,",,0,0800",,,,,,,,,,,,
144,,,,,1959-09-22,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,76,",,0",51,",,0",64,",,0,0800",,,,,,,,,,,,
145,,,,,1959-09-23,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,84,",,0",58,",,0",61,",,0,0800",,,,,,,,,,,,
146,,,,,1959-09-24,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,86,",,0",58,",,0",62,",,0,0800",,,,,,,,,,,,
147,,,,,1959-09-25,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.05,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,86,",,0",51,",,0",53,",,0,0800",,,,,,,,,,,,
148,,,,,1959-09-26,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,73,",,0",41,",,0",60,",,0,0800",,,,,,,,,,,,
149,,,,,1959-09-27,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,75,",,0",45,",,0",67,",,0,0800",,,,,,,,,,,,
150,,,,,1959-09-28,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,67,",,0",61,",,0",65,",,0,0800",    1,",,0",,,,,,,,,,
151,,,,,1959-09-29,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.06,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,80,",,0",63,",,0",70,",,0,0800",,,,,,,,,,,,
152,,,,,1959-09-30,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,81,",,0",68,",,0",69,",,0,0800",,,,,,,,,,,,
153,,,,,1959-10-01,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.02,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,81,",,0",61,",,0",66,",,0,0800",,,,,,,,,,,,
154,,,,,1959-10-02,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.33,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,74,",,0",57,",,0",59,",,0,0800",,,,,,,,,,,,
155,,,,,1959-10-03,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,65,",,0",50,",,0",51,",,0,0800",,,,,,,,,,,,
156,,,,,1959-10-04,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,61,",,0",50,",,0",54,",,0,0800",,,,,,,,,,,,
157,,,,,1959-10-05,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,82,",,0",52,",,0",56,",,0,0800",,,,,,,,,,,,
158,,,,,1959-10-06,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,78,",,0",55,",,0",67,",,0,0800",,,    1,",,0",,,,,,,,
159,,,,,1959-10-07,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.50,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,78,",,0",53,",,0",56,",,0,0800",,,,,,,,,,,,
160,,,,,1959-10-08,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.37,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,60,",,0",53,",,0",55,",,0,0800",    1,",,0",,,,,,,,,,
161,,,,,1959-10-09,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.76,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,61,",,0",53,",,0",55,",,0,0800",,,,,,,,,,,,
162,,,,,1959-10-10,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.24,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,76,",,0",50,",,0",61,",,0,0800",,,,,,,,,,,,
163,,,,,1959-10-11,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,72,",,0",47,",,0",51,",,0,0800",,,,,,,,,,,,
164,,,,,1959-10-12,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.13,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,61,",,0",41,",,0",48,",,0,0800",,,    1,",,0",,,,,,,,
165,,,,,1959-10-13,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,58,",,0",39,",,0",44,",,0,0800",,,,,,,,,,,,
166,,,,,1959-10-14,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.31,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,56,",,0",41,",,0",43,",,0,0800",,,,,,,,,,,,
167,,,,,1959-10-15,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,46,",,0",37,",,0",40,",,0,0800",,,,,,,,,,,,
168,,,,,1959-10-16,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,55,",,0",28,",,0",33,",,0,0800",    1,",,0",,,,,,,,,,
169,,,,,1959-10-17,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,60,",,0",31,",,0",46,",,0,0800",,,,,,,,,,,,
170,,,,,1959-10-18,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.04,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,68,",,0",33,",,0",47,",,0,0800",,,,,,,,,,,,
171,,,,,1959-10-19,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.03,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,58,",,0",24,",,0",33,",,0,0800",,,,,,,,,,,,
172,,,,,1959-10-20,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,45,",,0",27,",,0",39,",,0,0800",,,,,,,,,,,,
173,,,,,1959-10-21,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,65,",,0",30,",,0",32,",,0,0800",,,,,,,,,,,,
174,,,,,1959-10-22,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,50,",,0",21,",,0",24,",,0,0800",,,,,,,,,,,,
175,,,,,1959-10-23,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,"T,,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,55,",,0",24,",,0",49,",,0,0800",,,,,,,,,,,,
176,,,,,1959-10-24,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.91,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,65,",,0",49,",,0",65,",,0,0800",,,,,,,,,,,,
177,,,,,1959-10-25,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",1.91,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,66,",,0",57,",,0",59,",,0,0800",,,,,,,,,,,,
178,,,,,1959-10-26,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,"T,,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,66,",,0",48,",,0",49,",,0,0800",,,,,,,,,,,,
179,,,,,1959-10-27,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.06,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,64,",,0",39,",,0",43,",,0,0800",,,,,,,,,,,,
180,,,,,1959-10-28,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.17,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,48,",,0",30,",,0",33,",,0,0800",,,,,,,,,,,,
181,,,,,1959-10-29,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,46,",,0",24,",,0",35,",,0,0800",,,,,,,,,,,,
182,,,,,1959-10-30,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,50,",,0",24,",,0",37,",,0,0800",,,,,,,,,,,,
183,,,,,1959-10-31,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,53,",,0",35,",,0",44,",,0,0800",,,,,,,,,,,,
184,,,,,1959-11-01,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.45,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,57,",,0",43,",,0",52,",,0,0800",,,,,,,,,,,,
185,,,,,1959-11-02,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,"T,,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,53,",,0",37,",,0",43,",,0,0800",,,,,,,,,,,,
186,,,,,1959-11-03,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.06,",,0,0800",0.0,"T,,0,",0.0,",,0,",USC00190998,51,",,0",29,",,0",34,",,0,0800",,,    1,",,0",,,,,,,,
187,,,,,1959-11-04,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,49,",,0",33,",,0",48,",,0,0800",,,,,,,,,,,,
188,,,,,1959-11-05,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.04,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,60,",,0",41,",,0",60,",,0,0800",,,,,,,,,,,,
189,,,,,1959-11-06,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,68,",,0",59,",,0",62,",,0,0800",,,,,,,,,,,,
190,,,,,1959-11-07,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.85,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,71,",,0",39,",,0",39,",,0,0800",,,,,,,,,,,,
191,,,,,1959-11-08,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.66,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,39,",,0",34,",,0",36,",,0,0800",,,,,,,,,,,,
192,,,,,1959-11-09,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,39,",,0",35,",,0",36,",,0,0800",,,,,,,,,,,,
193,,,,,1959-11-10,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,51,",,0",26,",,0",35,",,0,0800",,,,,,,,,,,,
194,,,,,1959-11-11,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,51,",,0",22,",,0",45,",,0,0800",,,,,,,,,,,,
195,,,,,1959-11-12,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,53,",,0",33,",,0",42,",,0,0800",    1,",,0",,,,,,,,,,
196,,,,,1959-11-13,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,55,",,0",27,",,0",34,",,0,0800",,,,,,,,,,,,
197,,,,,1959-11-14,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,"T,,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,60,",,0",34,",,0",60,",,0,0800",,,,,,,,,,,,
198,,,,,1959-11-15,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.79,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,68,",,0",39,",,0",39,",,0,0800",,,,,,,,,,,,
199,,,,,1959-11-16,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,42,",,0",32,",,0",33,",,0,0800",,,,,,,,,,,,
200,,,,,1959-11-17,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,"T,,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,39,",,0",33,",,0",38,",,0,0800",,,,,,,,,,,,
201,,,,,1959-11-18,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.25,",,0,0800",0.0,"T,,0,",0.0,"T,,0,",USC00190998,45,",,0",18,",,0",21,",,0,0800",,,,,,,,,,,,
202,,,,,1959-11-19,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,31,",,0",20,",,0",25,",,0,0800",,,,,,,,,,,,
203,,,,,1959-11-20,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,34,",,0",18,",,0",27,",,0,0800",,,,,,,,,,,,
204,,,,,1959-11-21,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,38,",,0",22,",,0",31,",,0,0800",,,,,,,,,,,,
205,,,,,1959-11-22,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,40,",,0",28,",,0",31,",,0,0800",,,,,,,,,,,,
206,,,,,1959-11-23,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,47,",,0",30,",,0",35,",,0,0800",,,,,,,,,,,,
207,,,,,1959-11-24,158.5,42.1163,-71.9074,,,,,"BUFFUMVILLE LAKE, MA US",0.00,"T,,0,0800",0.0,",,0,",0.0,",,0,",USC00190998,50,",,0",34,",,0",48,",,0,0800",,,,,,,,,,,,
