,DAPR,DAPR_ATTRIBUTES,DATE,ELEVATION,LATITUDE,LONGITUDE,MDPR,MDPR_ATTRIBUTES,NAME,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,STATION,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT11,WT11_ATTRIBUTES
114,,,2004-04-23,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.40,",,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,55,",,0",37,",,0",44,",,0,",,,,,,,,,,,,
115,,,2004-04-24,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,58,",,0",30,",,0",55,",,0,",,,,,,,,,,,,
116,,,2004-04-25,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,54,",,0",32,",,0",32,",I,0,",,,,,,,,,,,,
117,,,2004-04-26,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.44,",,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,51,",,0",37,",I,0",37,",,0,",,,,,,,,,,,,
118,,,2004-04-27,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.65,",,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,63,",,0",37,",,0",47,",,0,",,,,,,,,,,,,
119,,,2004-04-28,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,51,",,0",33,",,0",38,",I,0,",,,,,,,,,,,,
120,,,2004-04-29,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,74,",,0",46,",I,0",45,",I,0,",,,,,,,,,,,,
121,,,2004-04-30,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,77,",,0",49,",I,0",63,",,0,",,,,,,,,,,,,
122,,,2004-05-01,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,77,",,0",49,",,0",56,",I,0,",,,,,,,,,,,,
123,,,2004-05-02,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.11,",,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,71,",,0",58,",I,0",58,",,0,",,,,,,,,,,,,
124,,,2004-05-03,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",1.05,",,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,65,",,0",56,",,0",59,",,0,",,,,,,,,,,,,
125,,,2004-05-04,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,59,",,0",31,",,0",37,",,0,",,,,,,,,,,,,
126,,,2004-05-05,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.03,",,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,59,",,0",36,",,0",37,",,0,",,,,,,,,,,,,
127,,,2004-05-06,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,67,",,0",38,",,0",37,",,0,",,,,,,,,,,,,
128,,,2004-05-07,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,76,",,0",36,",,0",57,",,0,",,,,,,,,,,,,
129,,,2004-05-08,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,60,",,0",33,",,0",46,",,0,",,,,,,,,,,,,
130,,,2004-05-09,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.22,",,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,59,",,0",41,",,0",46,",I,0,",,,,,,,,,,,,
131,,,2004-05-10,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,68,",,0",52,",I,0",53,",,0,",,,,,,,,,,,,
132,,,2004-05-11,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,80,",,0",50,",,0",56,",,0,",,,,,,,,,,,,
133,,,2004-05-12,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,83,",,0",53,",,0",53,",,0,",,,,,,,,,,,,
134,,,2004-05-13,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,67,",,0",42,",,0",53,",,0,",,,,,,,,,,,,
135,,,2004-05-14,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,79,",,0",50,",,0",44,",I,0,",,,,,,,,,,,,
136,,,2004-05-15,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,86,",,0",59,",,0",71,",I,0,",,,,,,,,,,,,
137,,,2004-05-16,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,67,",I,0",52,",,0",62,",,0,",,,,,,,,,,,,
138,,,2004-05-17,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.02,",,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,70,",,0",53,",,0",53,",I,0,",,,,,,,,,,,,
139,,,2004-05-18,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,71,",,0",55,",I,0",55,",,0,",,,,,,,,,,,,
140,,,2004-05-19,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.05,",,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,68,",,0",41,",,0",59,",,0,",,,,,,,,,,,,
141,,,2004-05-20,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,73,",,0",47,",,0",47,",,0,",,,,,,,,,,,,
142,,,2004-05-21,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,76,",,0",48,",,0",55,",,0,",,,,,,,,,,,,
143,,,2004-05-22,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.06,",,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,75,",,0",42,",,0",49,",,0,",,,,,,,,,,,,
144,,,2004-05-23,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.20,",,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,54,",,0",47,",,0",49,",,0,",,,,,,,,,,,,
145,,,2004-05-24,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.65,",,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,54,",,0",47,",,0",47,",,0,",,,,,,,,,,,,
146,,,2004-05-25,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,54,",,0",43,",,0",47,",,0,",,,,,,,,,,,,
147,,,2004-05-26,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.52,",,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,52,",,0",43,",,0",44,",I,0,",,,,,,,,,,,,
148,,,2004-05-27,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,71,",,0",51,",I,0",51,",,0,",,,,,,,,,,,,
149,,,2004-05-28,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,66,",,0",44,",,0",54,",,0,",,,,,,,,,,,,
150,,,2004-05-29,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.21,",,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,57,",,0",39,",,0",45,",,0,",,,,,,,,,,,,
151,,,2004-05-30,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,66,",,0",38,",,0",48,",,0,",,,,,,,,,,,,
152,,,2004-05-31,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.15,",,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,67,",,0",45,",,0",47,",,0,",,,,,,,,,,,,
153,,,2004-06-01,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,50,",,0",45,",,0",46,",I,0,",,,,,,,,,,,,
154,,,2004-06-02,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.16,",,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,70,",,0",49,",I,0",50,",,0,",,,,,,,,,,,,
155,,,2004-06-03,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,66,",,0",42,",,0",49,",,0,",,,,,,,,,,,,
156,,,2004-06-04,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,70,",,0",47,",,0",50,",,0,",,,,,,,,,,,,
157,,,2004-06-05,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,65,",,0",45,",,0",56,",,0,",,,,,,,,,,,,
158,,,2004-06-06,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.20,",,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,61,",,0",45,",,0",48,",,0,",,,,,,,,,,,,
159,,,2004-06-07,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,77,",,0",49,",,0",49,",I,0,",,,,,,,,,,,,
160,,,2004-06-08,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,84,",,0",60,",I,0",60,",I,0,",,,,,,,,,,,,
161,,,2004-06-09,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.62,",,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,87,",,0",62,",I,0",67,",,0,",,,,,,,,,,,,
162,,,2004-06-10,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.16,",,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,66,",,0",40,",,0",62,",,0,",,,,,,,,,,,,
163,,,2004-06-11,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,67,",,0",38,",,0",53,",,0,",,,,,,,,,,,,
164,,,2004-06-12,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,70,",,0",46,",,0",53,",,0,",,,,,,,,,,,,
165,,,2004-06-13,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,73,",,0",50,",,0",50,",I,0,",,,,,,,,,,,,
166,,,2004-06-14,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.08,",,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,71,",,0",58,",I,0",58,",,0,",,,,,,,,,,,,
167,,,2004-06-15,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,82,",,0",56,",,0",66,",,0,",,,,,,,,,,,,
168,,,2004-06-16,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,82,",,0",60,",,0",62,",,0,",,,,,,,,,,,,
169,,,2004-06-17,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.39,",,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,82,",,0",60,",,0",64,",,0,",,,,,,,,,,,,
170,,,2004-06-18,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,71,",,0",61,",,0",64,",,0,",,,,,,,,,,,,
171,,,2004-06-19,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,74,",,0",45,",,0",62,",,0,",,,,,,,,,,,,
172,,,2004-06-20,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,67,",,0",44,",,0",52,",I,0,",,,,,,,,,,,,
173,,,2004-06-21,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.01,",,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,72,",,0",54,",I,0",57,",,0,",,,,,,,,,,,,
174,,,2004-06-22,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.03,",,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,68,",,0",55,",,0",59,",,0,",,,,,,,,,,,,
175,,,2004-06-23,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,77,",,0",48,",,0",62,",,0,",,,,,,,,,,,,
176,,,2004-06-24,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,79,",,0",58,",,0",62,",,0,",,,,,,,,,,,,
177,,,2004-06-25,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,73,",,0",60,",,0",61,",,0,",,,,,,,,,,,,
178,,,2004-06-26,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.52,",,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,67,",,0",45,",,0",61,",,0,",,,,,,,,,,,,
179,,,2004-06-27,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,71,",,0",46,",,0",52,",,0,",,,,,,,,,,,,
180,,,2004-06-28,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.36,",,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,71,",,0",53,",,0",53,",,0,",,,,,,,,,,,,
181,,,2004-06-29,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,72,",,0",52,",,0",55,",,0,",,,,,,,,,,,,
182,,,2004-06-30,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,77,",,0",51,",,0",63,",,0,",,,,,,,,,,,,
183,,,2005-03-01,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",,,4.0,",,0,",4.0,",,0,",USC00190192,26,",,0",17,",,0",21,",,0,",,,,,,,,,,,,
184,,,2005-03-02,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",,,2.0,",,0,",5.0,",,0,",USC00190192,28,",,0",10,",,0",18,",,0,",,,,,,,,,,,,
185,,,2005-03-03,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,24,",,0",2,",,0",11,",,0,",,,,,,,,,,,,
186,,,2005-03-04,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,28,",,0",2,",,0",16,",I,0,",,,,,,,,,,,,
187,,,2005-03-05,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,37,",,0",18,",I,0",22,",,0,",,,,,,,,,,,,
188,,,2005-03-06,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,34,",,0",26,",I,0",23,",I,0,",,,,,,,,,,,,
189,,,2005-03-07,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,48,",,0",31,",,0",31,",,0,",,,,,,,,,,,,
190,,,2005-03-08,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.04,",,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,48,",,0",2,",,0",38,",I,0,",,,,,,,,,,,,
191,,,2005-03-09,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",,,8.0,",,0,",0.0,"P,,0,",USC00190192,16,",I,0",2,",,0",2,",I,0,",,,,,,,,,,,,
192,,,2005-03-10,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,26,",,0",4,",I,0",4,",,0,",,,,,,,,,,,,
193,,,2005-03-11,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,30,",,0",20,",I,0",18,",,0,",,,,,,,,,,,,
194,,,2005-03-12,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",,,1.0,",,0,",0.0,"P,,0,",USC00190192,30,",,0",16,",,0",28,",,0,",,,,,,,,,,,,
195,,,2005-03-13,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",,,12.0,",,0,",0.0,"P,,0,",USC00190192,35,",,0",8,",,0",23,",,0,",,,,,,,,,,,,
196,,,2005-03-14,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,38,",,0",13,",,0",13,",I,0,",,,,,,,,,,,,
197,,,2005-03-15,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,40,",,0",21,",I,0",26,",,0,",,,,,,,,,,,,
198,,,2005-03-16,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,40,",,0",11,",,0",25,",,0,",,,,,,,,,,,,
199,,,2005-03-17,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,42,",,0",14,",,0",14,",I,0,",,,,,,,,,,,,
200,,,2005-03-18,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,39,",,0",16,",I,0",30,",,0,",,,,,,,,,,,,
201,,,2005-03-19,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,43,",,0",14,",,0",26,",,0,",,,,,,,,,,,,
202,,,2005-03-20,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,44,",,0",21,",,0",21,",I,0,",,,,,,,,,,,,
203,,,2005-03-21,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,46,",,0",23,",I,0",33,",,0,",,,,,,,,,,,,
204,,,2005-03-22,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,49,",,0",27,",,0",27,",,0,",,,,,,,,,,,,
205,,,2005-03-23,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,39,",,0",28,",,0",29,",,0,",,,,,,,,,,,,
206,,,2005-03-24,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",,,4.0,",,0,",0.0,"P,,0,",USC00190192,36,",,0",21,",,0",29,",,0,",,,,,,,,,,,,
207,,,2005-03-25,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,43,",,0",15,",,0",30,",,0,",,,,,,,,,,,,
208,,,2005-03-26,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,44,",,0",18,",,0",19,",I,0,",,,,,,,,,,,,
209,,,2005-03-27,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,49,",,0",25,",I,0",25,",I,0,",,,,,,,,,,,,
210,,,2005-03-28,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.40,",,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,40,",,0",32,",I,0",32,",,0,",,,,,,,,,,,,
211,,,2005-03-29,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",2.44,",,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,50,",,0",28,",,0",39,",,0,",,,,,,,,,,,,
212,,,2005-03-30,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.35,",,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,60,",,0",28,",,0",36,",,0,",,,,,,,,,,,,
213,,,2005-03-31,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,52,",,0",34,",,0",34,",,0,",,,,,,,,,,,,
214,,,2005-04-01,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.30,",,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,54,",,0",34,",,0",36,",,0,",,,,,,,,,,,,
215,,,2005-04-02,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",1.84,",,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,48,",,0",34,",,0",34,",,0,",,,,,,,,,,,,
216,,,2005-04-03,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,48,",,0",34,",,0",43,",,0,",,,,,,,,,,,,
217,,,2005-04-04,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,47,",,0",32,",,0",42,",,0,",,,,,,,,,,,,
218,,,2005-04-05,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,57,",,0",34,",,0",35,",I,0,",,,,,,,,,,,,
219,,,2005-04-06,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,64,",,0",37,",I,0",40,",,0,",,,,,,,,,,,,
220,,,2005-04-07,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.21,",,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,66,",,0",37,",,0",44,",,0,",,,,,,,,,,,,
221,,,2005-04-08,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,60,",,0",27,",,0",43,",,0,",,,,,,,,,,,,
222,,,2005-04-09,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,61,",,0",29,",,0",44,",,0,",,,,,,,,,,,,
223,,,2005-04-10,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,68,",,0",29,",,0",32,",,0,",,,,,,,,,,,,
224,,,2005-04-11,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,48,",,0",26,",,0",35,",,0,",,,,,,,,,,,,
225,,,2005-04-12,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,48,",,0",26,",,0",28,",,0,",,,,,,,,,,,,
226,,,2005-04-13,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,52,",,0",27,",,0",27,",,0,",,,,,,,,,,,,
227,,,2005-04-14,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,58,",,0",27,",,0",38,",,0,",,,,,,,,,,,,
228,,,2005-04-15,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,58,",,0",25,",,0",40,",,0,",,,,,,,,,,,,
229,,,2005-04-16,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,62,",,0",27,",,0",42,",,0,",,,,,,,,,,,,
230,,,2005-04-17,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"P,,0,",0.0,"P,,0,",0.0,"P,,0,",USC00190192,72,",,0",31,",,0",31,",,0,",,,,,,,,,,,,
