,STATION,NAME,DATE,SEASON,TMIN,TMAX,TAVG
3427,USW00014739,"BOSTON, MA US",1946-05-21,SPRING,55,72,
3428,USW00014739,"BOSTON, MA US",1946-05-22,SPRING,56,71,
3429,USW00014739,"BOSTON, MA US",1946-05-23,SPRING,54,77,
3430,USW00014739,"BOSTON, MA US",1946-05-24,SPRING,54,80,
3431,USW00014739,"BOSTON, MA US",1946-05-25,SPRING,57,87,
3432,USW00014739,"BOSTON, MA US",1946-05-26,SPRING,54,83,
3433,USW00014739,"BOSTON, MA US",1946-05-27,SPRING,53,57,
3434,USW00014739,"BOSTON, MA US",1946-05-28,SPRING,45,54,
3435,USW00014739,"BOSTON, MA US",1946-05-29,SPRING,45,56,
3436,USW00014739,"BOSTON, MA US",1946-05-30,SPRING,47,86,
3437,USW00014739,"BOSTON, MA US",1946-05-31,SPRING,55,87,
3438,USW00014739,"BOSTON, MA US",1946-06-01,SPRING,45,55,
3439,USW00014739,"BOSTON, MA US",1946-06-02,SPRING,46,50,
3440,USW00014739,"BOSTON, MA US",1946-06-03,SPRING,49,66,
3441,USW00014739,"BOSTON, MA US",1946-06-04,SPRING,54,66,
3442,USW00014739,"BOSTON, MA US",1946-06-05,SPRING,52,61,
3443,USW00014739,"BOSTON, MA US",1946-06-06,SPRING,50,72,
3444,USW00014739,"BOSTON, MA US",1946-06-07,SPRING,56,78,
3445,USW00014739,"BOSTON, MA US",1946-06-08,SPRING,62,89,
3446,USW00014739,"BOSTON, MA US",1946-06-09,SPRING,56,78,
3447,USW00014739,"BOSTON, MA US",1946-06-10,SPRING,51,74,
3448,USW00014739,"BOSTON, MA US",1946-06-11,SPRING,57,78,
3449,USW00014739,"BOSTON, MA US",1946-06-12,SPRING,64,82,
3450,USW00014739,"BOSTON, MA US",1946-06-13,SPRING,58,81,
3451,USW00014739,"BOSTON, MA US",1946-06-14,SPRING,53,64,
3452,USW00014739,"BOSTON, MA US",1946-06-15,SPRING,53,67,
3453,USW00014739,"BOSTON, MA US",1946-06-16,SPRING,54,76,
3454,USW00014739,"BOSTON, MA US",1946-06-17,SPRING,53,80,
3455,USW00014739,"BOSTON, MA US",1946-06-18,SPRING,58,78,
3456,USW00014739,"BOSTON, MA US",1946-06-19,SPRING,52,74,
3457,USW00014739,"BOSTON, MA US",1946-06-20,SPRING,56,76,
3458,USW00014739,"BOSTON, MA US",1946-06-21,SUMMER,61,80,
3459,USW00014739,"BOSTON, MA US",1946-06-22,SUMMER,64,80,
3460,USW00014739,"BOSTON, MA US",1946-06-23,SUMMER,59,78,
3461,USW00014739,"BOSTON, MA US",1946-06-24,SUMMER,63,91,
3462,USW00014739,"BOSTON, MA US",1946-06-25,SUMMER,67,86,
3463,USW00014739,"BOSTON, MA US",1946-06-26,SUMMER,68,94,
3464,USW00014739,"BOSTON, MA US",1946-06-27,SUMMER,69,94,
3465,USW00014739,"BOSTON, MA US",1946-06-28,SUMMER,70,92,
3466,USW00014739,"BOSTON, MA US",1946-06-29,SUMMER,69,90,
3467,USW00014739,"BOSTON, MA US",1946-06-30,SUMMER,68,84,
3468,USW00014739,"BOSTON, MA US",1946-07-01,SUMMER,70,82,
3469,USW00014739,"BOSTON, MA US",1946-07-02,SUMMER,66,85,
3470,USW00014739,"BOSTON, MA US",1946-07-03,SUMMER,64,76,
3471,USW00014739,"BOSTON, MA US",1946-07-04,SUMMER,60,83,
3472,USW00014739,"BOSTON, MA US",1946-07-05,SUMMER,65,82,
3473,USW00014739,"BOSTON, MA US",1946-07-06,SUMMER,62,84,
3474,USW00014739,"BOSTON, MA US",1946-07-07,SUMMER,64,91,
3475,USW00014739,"BOSTON, MA US",1946-07-08,SUMMER,57,68,
3476,USW00014739,"BOSTON, MA US",1946-07-09,SUMMER,61,72,
3477,USW00014739,"BOSTON, MA US",1946-07-10,SUMMER,58,70,
3478,USW00014739,"BOSTON, MA US",1946-07-11,SUMMER,57,65,
3479,USW00014739,"BOSTON, MA US",1946-07-12,SUMMER,61,84,
3480,USW00014739,"BOSTON, MA US",1946-07-13,SUMMER,69,87,
3481,USW00014739,"BOSTON, MA US",1946-07-14,SUMMER,66,88,
3482,USW00014739,"BOSTON, MA US",1946-07-15,SUMMER,57,73,
3483,USW00014739,"BOSTON, MA US",1946-07-16,SUMMER,55,69,
3484,USW00014739,"BOSTON, MA US",1946-07-17,SUMMER,54,73,
3485,USW00014739,"BOSTON, MA US",1946-07-18,SUMMER,58,79,
3486,USW00014739,"BOSTON, MA US",1946-07-19,SUMMER,65,96,
3487,USW00014739,"BOSTON, MA US",1946-07-20,SUMMER,66,94,
3488,USW00014739,"BOSTON, MA US",1946-07-21,SUMMER,57,66,
3489,USW00014739,"BOSTON, MA US",1946-07-22,SUMMER,57,67,
3490,USW00014739,"BOSTON, MA US",1946-07-23,SUMMER,62,81,
3491,USW00014739,"BOSTON, MA US",1946-07-24,SUMMER,65,88,
3492,USW00014739,"BOSTON, MA US",1946-07-25,SUMMER,70,86,
3493,USW00014739,"BOSTON, MA US",1946-07-26,SUMMER,65,77,
3494,USW00014739,"BOSTON, MA US",1946-07-27,SUMMER,60,75,
3495,USW00014739,"BOSTON, MA US",1946-07-28,SUMMER,60,80,
3496,USW00014739,"BOSTON, MA US",1946-07-29,SUMMER,64,88,
3497,USW00014739,"BOSTON, MA US",1946-07-30,SUMMER,65,90,
3498,USW00014739,"BOSTON, MA US",1946-07-31,SUMMER,62,72,
3499,USW00014739,"BOSTON, MA US",1946-08-01,SUMMER,57,65,
3500,USW00014739,"BOSTON, MA US",1946-08-02,SUMMER,56,58,
3501,USW00014739,"BOSTON, MA US",1946-08-03,SUMMER,56,80,
3502,USW00014739,"BOSTON, MA US",1946-08-04,SUMMER,67,85,
3503,USW00014739,"BOSTON, MA US",1946-08-05,SUMMER,69,87,
3504,USW00014739,"BOSTON, MA US",1946-08-06,SUMMER,65,83,
3505,USW00014739,"BOSTON, MA US",1946-08-07,SUMMER,61,70,
3506,USW00014739,"BOSTON, MA US",1946-08-08,SUMMER,62,75,
3507,USW00014739,"BOSTON, MA US",1946-08-09,SUMMER,68,90,
3508,USW00014739,"BOSTON, MA US",1946-08-10,SUMMER,68,80,
3509,USW00014739,"BOSTON, MA US",1946-08-11,SUMMER,66,79,
3510,USW00014739,"BOSTON, MA US",1946-08-12,SUMMER,62,76,
3511,USW00014739,"BOSTON, MA US",1946-08-13,SUMMER,58,69,
3512,USW00014739,"BOSTON, MA US",1946-08-14,SUMMER,58,61,
3513,USW00014739,"BOSTON, MA US",1946-08-15,SUMMER,54,77,
3514,USW00014739,"BOSTON, MA US",1946-08-16,SUMMER,62,77,
3515,USW00014739,"BOSTON, MA US",1946-08-17,SUMMER,63,85,
3516,USW00014739,"BOSTON, MA US",1946-08-18,SUMMER,64,75,
3517,USW00014739,"BOSTON, MA US",1946-08-19,SUMMER,59,65,
3518,USW00014739,"BOSTON, MA US",1946-08-20,SUMMER,57,82,
3519,USW00014739,"BOSTON, MA US",1946-08-21,SUMMER,62,80,
3520,USW00014739,"BOSTON, MA US",1946-08-22,SUMMER,65,78,
3521,USW00014739,"BOSTON, MA US",1946-08-23,SUMMER,63,67,
3522,USW00014739,"BOSTON, MA US",1946-08-24,SUMMER,60,77,
3523,USW00014739,"BOSTON, MA US",1946-08-25,SUMMER,57,75,
3524,USW00014739,"BOSTON, MA US",1946-08-26,SUMMER,60,72,
3525,USW00014739,"BOSTON, MA US",1946-08-27,SUMMER,58,62,
3526,USW00014739,"BOSTON, MA US",1946-08-28,SUMMER,57,80,
3527,USW00014739,"BOSTON, MA US",1946-08-29,SUMMER,61,78,
3528,USW00014739,"BOSTON, MA US",1946-08-30,SUMMER,52,65,
3529,USW00014739,"BOSTON, MA US",1946-08-31,SUMMER,52,70,
3530,USW00014739,"BOSTON, MA US",1946-09-01,SUMMER,58,81,
3531,USW00014739,"BOSTON, MA US",1946-09-02,SUMMER,60,80,
3532,USW00014739,"BOSTON, MA US",1946-09-03,SUMMER,56,69,
3533,USW00014739,"BOSTON, MA US",1946-09-04,SUMMER,53,71,
3534,USW00014739,"BOSTON, MA US",1946-09-05,SUMMER,53,69,
3535,USW00014739,"BOSTON, MA US",1946-09-06,SUMMER,54,73,
3536,USW00014739,"BOSTON, MA US",1946-09-07,SUMMER,58,85,
3537,USW00014739,"BOSTON, MA US",1946-09-08,SUMMER,62,72,
3538,USW00014739,"BOSTON, MA US",1946-09-09,SUMMER,61,71,
3539,USW00014739,"BOSTON, MA US",1946-09-10,SUMMER,66,79,
3540,USW00014739,"BOSTON, MA US",1946-09-11,SUMMER,62,77,
3541,USW00014739,"BOSTON, MA US",1946-09-12,SUMMER,52,62,
3542,USW00014739,"BOSTON, MA US",1946-09-13,SUMMER,47,62,
3543,USW00014739,"BOSTON, MA US",1946-09-14,SUMMER,46,62,
3544,USW00014739,"BOSTON, MA US",1946-09-15,SUMMER,52,77,
3545,USW00014739,"BOSTON, MA US",1946-09-16,SUMMER,54,78,
3546,USW00014739,"BOSTON, MA US",1946-09-17,SUMMER,61,84,
3547,USW00014739,"BOSTON, MA US",1946-09-18,SUMMER,60,72,
3548,USW00014739,"BOSTON, MA US",1946-09-19,SUMMER,64,88,
3549,USW00014739,"BOSTON, MA US",1946-09-20,SUMMER,64,83,
3550,USW00014739,"BOSTON, MA US",1946-09-21,FALL,62,77,
3551,USW00014739,"BOSTON, MA US",1946-09-22,FALL,64,78,
3552,USW00014739,"BOSTON, MA US",1946-09-23,FALL,63,68,
3553,USW00014739,"BOSTON, MA US",1946-09-24,FALL,64,71,
3554,USW00014739,"BOSTON, MA US",1946-09-25,FALL,64,80,
3555,USW00014739,"BOSTON, MA US",1946-09-26,FALL,57,74,
3556,USW00014739,"BOSTON, MA US",1946-09-27,FALL,56,68,
3557,USW00014739,"BOSTON, MA US",1946-09-28,FALL,58,68,
3558,USW00014739,"BOSTON, MA US",1946-09-29,FALL,55,70,
3559,USW00014739,"BOSTON, MA US",1946-09-30,FALL,45,72,
3560,USW00014739,"BOSTON, MA US",1946-10-01,FALL,43,54,
3561,USW00014739,"BOSTON, MA US",1946-10-02,FALL,41,51,
3562,USW00014739,"BOSTON, MA US",1946-10-03,FALL,40,67,
3563,USW00014739,"BOSTON, MA US",1946-10-04,FALL,49,72,
3564,USW00014739,"BOSTON, MA US",1946-10-05,FALL,55,84,
3565,USW00014739,"BOSTON, MA US",1946-10-06,FALL,58,86,
3566,USW00014739,"BOSTON, MA US",1946-10-07,FALL,57,86,
3567,USW00014739,"BOSTON, MA US",1946-10-08,FALL,44,67,
3568,USW00014739,"BOSTON, MA US",1946-10-09,FALL,42,59,
3569,USW00014739,"BOSTON, MA US",1946-10-10,FALL,49,62,
3570,USW00014739,"BOSTON, MA US",1946-10-11,FALL,45,64,
3571,USW00014739,"BOSTON, MA US",1946-10-12,FALL,56,74,
3572,USW00014739,"BOSTON, MA US",1946-10-13,FALL,48,71,
3573,USW00014739,"BOSTON, MA US",1946-10-14,FALL,42,58,
3574,USW00014739,"BOSTON, MA US",1946-10-15,FALL,44,60,
3575,USW00014739,"BOSTON, MA US",1946-10-16,FALL,49,70,
3576,USW00014739,"BOSTON, MA US",1946-10-17,FALL,53,73,
3577,USW00014739,"BOSTON, MA US",1946-10-18,FALL,52,66,
3578,USW00014739,"BOSTON, MA US",1946-10-19,FALL,47,64,
3579,USW00014739,"BOSTON, MA US",1946-10-20,FALL,38,52,
3580,USW00014739,"BOSTON, MA US",1946-10-21,FALL,42,55,
3581,USW00014739,"BOSTON, MA US",1946-10-22,FALL,39,65,
3582,USW00014739,"BOSTON, MA US",1946-10-23,FALL,43,66,
3583,USW00014739,"BOSTON, MA US",1946-10-24,FALL,47,66,
3584,USW00014739,"BOSTON, MA US",1946-10-25,FALL,51,69,
3585,USW00014739,"BOSTON, MA US",1946-10-26,FALL,56,72,
3586,USW00014739,"BOSTON, MA US",1946-10-27,FALL,55,80,
3587,USW00014739,"BOSTON, MA US",1946-10-28,FALL,54,64,
3588,USW00014739,"BOSTON, MA US",1946-10-29,FALL,53,75,
3589,USW00014739,"BOSTON, MA US",1946-10-30,FALL,62,75,
3590,USW00014739,"BOSTON, MA US",1946-10-31,FALL,57,81,
3591,USW00014739,"BOSTON, MA US",1946-11-01,FALL,51,65,
3592,USW00014739,"BOSTON, MA US",1946-11-02,FALL,51,55,
3593,USW00014739,"BOSTON, MA US",1946-11-03,FALL,51,54,
3594,USW00014739,"BOSTON, MA US",1946-11-04,FALL,51,72,
3595,USW00014739,"BOSTON, MA US",1946-11-05,FALL,38,51,
3596,USW00014739,"BOSTON, MA US",1946-11-06,FALL,33,53,
3597,USW00014739,"BOSTON, MA US",1946-11-07,FALL,49,64,
3598,USW00014739,"BOSTON, MA US",1946-11-08,FALL,48,55,
3599,USW00014739,"BOSTON, MA US",1946-11-09,FALL,48,58,
3600,USW00014739,"BOSTON, MA US",1946-11-10,FALL,43,55,
3601,USW00014739,"BOSTON, MA US",1946-11-11,FALL,49,60,
3602,USW00014739,"BOSTON, MA US",1946-11-12,FALL,41,61,
3603,USW00014739,"BOSTON, MA US",1946-11-13,FALL,38,50,
3604,USW00014739,"BOSTON, MA US",1946-11-14,FALL,38,54,
3605,USW00014739,"BOSTON, MA US",1946-11-15,FALL,34,49,
3606,USW00014739,"BOSTON, MA US",1946-11-16,FALL,31,52,
3607,USW00014739,"BOSTON, MA US",1946-11-17,FALL,46,59,
3608,USW00014739,"BOSTON, MA US",1946-11-18,FALL,36,47,
3609,USW00014739,"BOSTON, MA US",1946-11-19,FALL,30,52,
3610,USW00014739,"BOSTON, MA US",1946-11-20,FALL,38,62,
3611,USW00014739,"BOSTON, MA US",1946-11-21,FALL,39,53,
3612,USW00014739,"BOSTON, MA US",1946-11-22,FALL,37,59,
3613,USW00014739,"BOSTON, MA US",1946-11-23,FALL,31,38,
3614,USW00014739,"BOSTON, MA US",1946-11-24,FALL,28,46,
3615,USW00014739,"BOSTON, MA US",1946-11-25,FALL,46,63,
3616,USW00014739,"BOSTON, MA US",1946-11-26,FALL,52,67,
3617,USW00014739,"BOSTON, MA US",1946-11-27,FALL,45,67,
3618,USW00014739,"BOSTON, MA US",1946-11-28,FALL,38,45,
3619,USW00014739,"BOSTON, MA US",1946-11-29,FALL,28,49,
3620,USW00014739,"BOSTON, MA US",1946-11-30,FALL,27,42,
3621,USW00014739,"BOSTON, MA US",1946-12-01,FALL,36,60,
3622,USW00014739,"BOSTON, MA US",1946-12-02,FALL,12,36,
3623,USW00014739,"BOSTON, MA US",1946-12-03,FALL,12,33,
3624,USW00014739,"BOSTON, MA US",1946-12-04,FALL,29,42,
3625,USW00014739,"BOSTON, MA US",1946-12-05,FALL,34,48,
3626,USW00014739,"BOSTON, MA US",1946-12-06,FALL,30,38,
3627,USW00014739,"BOSTON, MA US",1946-12-07,FALL,37,52,
3628,USW00014739,"BOSTON, MA US",1946-12-08,FALL,40,54,
3629,USW00014739,"BOSTON, MA US",1946-12-09,FALL,38,49,
3630,USW00014739,"BOSTON, MA US",1946-12-10,FALL,49,63,
3631,USW00014739,"BOSTON, MA US",1946-12-11,FALL,37,61,
3632,USW00014739,"BOSTON, MA US",1946-12-12,FALL,34,59,
3633,USW00014739,"BOSTON, MA US",1946-12-13,FALL,31,62,
3634,USW00014739,"BOSTON, MA US",1946-12-14,FALL,27,35,
3635,USW00014739,"BOSTON, MA US",1946-12-15,FALL,24,35,
3636,USW00014739,"BOSTON, MA US",1946-12-16,FALL,19,29,
3637,USW00014739,"BOSTON, MA US",1946-12-17,FALL,26,55,
3638,USW00014739,"BOSTON, MA US",1946-12-18,FALL,28,44,
3639,USW00014739,"BOSTON, MA US",1946-12-19,FALL,23,33,
3640,USW00014739,"BOSTON, MA US",1946-12-20,FALL,23,38,
3641,USW00014739,"BOSTON, MA US",1946-12-21,WINTER,35,46,
3642,USW00014739,"BOSTON, MA US",1946-12-22,WINTER,31,40,
3643,USW00014739,"BOSTON, MA US",1946-12-23,WINTER,30,43,
3644,USW00014739,"BOSTON, MA US",1946-12-24,WINTER,39,46,
3645,USW00014739,"BOSTON, MA US",1946-12-25,WINTER,26,40,
3646,USW00014739,"BOSTON, MA US",1946-12-26,WINTER,9,38,
3647,USW00014739,"BOSTON, MA US",1946-12-27,WINTER,8,26,
3648,USW00014739,"BOSTON, MA US",1946-12-28,WINTER,10,33,
3649,USW00014739,"BOSTON, MA US",1946-12-29,WINTER,14,39,
3650,USW00014739,"BOSTON, MA US",1946-12-30,WINTER,13,37,
3651,USW00014739,"BOSTON, MA US",1946-12-31,WINTER,12,25,
3652,USW00014739,"BOSTON, MA US",1947-01-01,WINTER,13,30,
3653,USW00014739,"BOSTON, MA US",1947-01-02,WINTER,19,32,
3654,USW00014739,"BOSTON, MA US",1947-01-03,WINTER,27,37,
3655,USW00014739,"BOSTON, MA US",1947-01-04,WINTER,20,30,
3656,USW00014739,"BOSTON, MA US",1947-01-05,WINTER,17,37,
3657,USW00014739,"BOSTON, MA US",1947-01-06,WINTER,22,32,
3658,USW00014739,"BOSTON, MA US",1947-01-07,WINTER,23,40,
3659,USW00014739,"BOSTON, MA US",1947-01-08,WINTER,28,39,
3660,USW00014739,"BOSTON, MA US",1947-01-09,WINTER,8,28,
3661,USW00014739,"BOSTON, MA US",1947-01-10,WINTER,8,26,
3662,USW00014739,"BOSTON, MA US",1947-01-11,WINTER,25,46,
3663,USW00014739,"BOSTON, MA US",1947-01-12,WINTER,18,46,
3664,USW00014739,"BOSTON, MA US",1947-01-13,WINTER,11,30,
3665,USW00014739,"BOSTON, MA US",1947-01-14,WINTER,30,38,
3666,USW00014739,"BOSTON, MA US",1947-01-15,WINTER,31,39,
3667,USW00014739,"BOSTON, MA US",1947-01-16,WINTER,38,45,
3668,USW00014739,"BOSTON, MA US",1947-01-17,WINTER,32,41,
3669,USW00014739,"BOSTON, MA US",1947-01-18,WINTER,19,45,
3670,USW00014739,"BOSTON, MA US",1947-01-19,WINTER,13,30,
3671,USW00014739,"BOSTON, MA US",1947-01-20,WINTER,29,58,
3672,USW00014739,"BOSTON, MA US",1947-01-21,WINTER,20,53,
3673,USW00014739,"BOSTON, MA US",1947-01-22,WINTER,14,20,
3674,USW00014739,"BOSTON, MA US",1947-01-23,WINTER,15,28,
3675,USW00014739,"BOSTON, MA US",1947-01-24,WINTER,28,52,
3676,USW00014739,"BOSTON, MA US",1947-01-25,WINTER,37,54,
3677,USW00014739,"BOSTON, MA US",1947-01-26,WINTER,33,47,
3678,USW00014739,"BOSTON, MA US",1947-01-27,WINTER,37,43,
3679,USW00014739,"BOSTON, MA US",1947-01-28,WINTER,34,60,
3680,USW00014739,"BOSTON, MA US",1947-01-29,WINTER,33,41,
3681,USW00014739,"BOSTON, MA US",1947-01-30,WINTER,34,59,
3682,USW00014739,"BOSTON, MA US",1947-01-31,WINTER,38,61,
3683,USW00014739,"BOSTON, MA US",1947-02-01,WINTER,24,40,
3684,USW00014739,"BOSTON, MA US",1947-02-02,WINTER,20,30,
3685,USW00014739,"BOSTON, MA US",1947-02-03,WINTER,19,39,
3686,USW00014739,"BOSTON, MA US",1947-02-04,WINTER,32,51,
3687,USW00014739,"BOSTON, MA US",1947-02-05,WINTER,13,51,
3688,USW00014739,"BOSTON, MA US",1947-02-06,WINTER,10,27,
3689,USW00014739,"BOSTON, MA US",1947-02-07,WINTER,26,45,
3690,USW00014739,"BOSTON, MA US",1947-02-08,WINTER,15,37,
3691,USW00014739,"BOSTON, MA US",1947-02-09,WINTER,11,26,
3692,USW00014739,"BOSTON, MA US",1947-02-10,WINTER,23,36,
3693,USW00014739,"BOSTON, MA US",1947-02-11,WINTER,25,37,
3694,USW00014739,"BOSTON, MA US",1947-02-12,WINTER,20,34,
3695,USW00014739,"BOSTON, MA US",1947-02-13,WINTER,18,37,
3696,USW00014739,"BOSTON, MA US",1947-02-14,WINTER,31,53,
3697,USW00014739,"BOSTON, MA US",1947-02-15,WINTER,35,50,
3698,USW00014739,"BOSTON, MA US",1947-02-16,WINTER,32,45,
3699,USW00014739,"BOSTON, MA US",1947-02-17,WINTER,31,43,
3700,USW00014739,"BOSTON, MA US",1947-02-18,WINTER,30,52,
3701,USW00014739,"BOSTON, MA US",1947-02-19,WINTER,13,33,
3702,USW00014739,"BOSTON, MA US",1947-02-20,WINTER,8,27,
3703,USW00014739,"BOSTON, MA US",1947-02-21,WINTER,11,25,
3704,USW00014739,"BOSTON, MA US",1947-02-22,WINTER,11,25,
3705,USW00014739,"BOSTON, MA US",1947-02-23,WINTER,19,32,
3706,USW00014739,"BOSTON, MA US",1947-02-24,WINTER,16,32,
3707,USW00014739,"BOSTON, MA US",1947-02-25,WINTER,24,38,
3708,USW00014739,"BOSTON, MA US",1947-02-26,WINTER,29,40,
3709,USW00014739,"BOSTON, MA US",1947-02-27,WINTER,28,37,
3710,USW00014739,"BOSTON, MA US",1947-02-28,WINTER,24,35,
3711,USW00014739,"BOSTON, MA US",1947-03-01,WINTER,22,36,
3712,USW00014739,"BOSTON, MA US",1947-03-02,WINTER,34,41,
3713,USW00014739,"BOSTON, MA US",1947-03-03,WINTER,30,43,
3714,USW00014739,"BOSTON, MA US",1947-03-04,WINTER,28,37,
3715,USW00014739,"BOSTON, MA US",1947-03-05,WINTER,29,43,
3716,USW00014739,"BOSTON, MA US",1947-03-06,WINTER,37,48,
3717,USW00014739,"BOSTON, MA US",1947-03-07,WINTER,33,45,
3718,USW00014739,"BOSTON, MA US",1947-03-08,WINTER,27,41,
3719,USW00014739,"BOSTON, MA US",1947-03-09,WINTER,30,46,
3720,USW00014739,"BOSTON, MA US",1947-03-10,WINTER,31,40,
3721,USW00014739,"BOSTON, MA US",1947-03-11,WINTER,32,40,
3722,USW00014739,"BOSTON, MA US",1947-03-12,WINTER,34,47,
3723,USW00014739,"BOSTON, MA US",1947-03-13,WINTER,32,56,
3724,USW00014739,"BOSTON, MA US",1947-03-14,WINTER,39,57,
3725,USW00014739,"BOSTON, MA US",1947-03-15,WINTER,38,57,
3726,USW00014739,"BOSTON, MA US",1947-03-16,WINTER,29,43,
3727,USW00014739,"BOSTON, MA US",1947-03-17,WINTER,29,40,
3728,USW00014739,"BOSTON, MA US",1947-03-18,WINTER,25,39,
3729,USW00014739,"BOSTON, MA US",1947-03-19,WINTER,24,49,
3730,USW00014739,"BOSTON, MA US",1947-03-20,WINTER,30,49,
3731,USW00014739,"BOSTON, MA US",1947-03-21,WINTER,35,44,
3732,USW00014739,"BOSTON, MA US",1947-03-22,SPRING,31,45,
3733,USW00014739,"BOSTON, MA US",1947-03-23,SPRING,34,54,
3734,USW00014739,"BOSTON, MA US",1947-03-24,SPRING,42,58,
3735,USW00014739,"BOSTON, MA US",1947-03-25,SPRING,30,56,
3736,USW00014739,"BOSTON, MA US",1947-03-26,SPRING,23,30,
3737,USW00014739,"BOSTON, MA US",1947-03-27,SPRING,23,35,
3738,USW00014739,"BOSTON, MA US",1947-03-28,SPRING,26,38,
3739,USW00014739,"BOSTON, MA US",1947-03-29,SPRING,30,48,
3740,USW00014739,"BOSTON, MA US",1947-03-30,SPRING,29,42,
3741,USW00014739,"BOSTON, MA US",1947-03-31,SPRING,26,48,
3742,USW00014739,"BOSTON, MA US",1947-04-01,SPRING,33,54,
3743,USW00014739,"BOSTON, MA US",1947-04-02,SPRING,37,47,
3744,USW00014739,"BOSTON, MA US",1947-04-03,SPRING,30,42,
3745,USW00014739,"BOSTON, MA US",1947-04-04,SPRING,31,50,
3746,USW00014739,"BOSTON, MA US",1947-04-05,SPRING,38,45,
3747,USW00014739,"BOSTON, MA US",1947-04-06,SPRING,41,74,
3748,USW00014739,"BOSTON, MA US",1947-04-07,SPRING,41,61,
3749,USW00014739,"BOSTON, MA US",1947-04-08,SPRING,37,56,
3750,USW00014739,"BOSTON, MA US",1947-04-09,SPRING,37,45,
3751,USW00014739,"BOSTON, MA US",1947-04-10,SPRING,37,61,
3752,USW00014739,"BOSTON, MA US",1947-04-11,SPRING,45,71,
3753,USW00014739,"BOSTON, MA US",1947-04-12,SPRING,55,75,
3754,USW00014739,"BOSTON, MA US",1947-04-13,SPRING,42,61,
3755,USW00014739,"BOSTON, MA US",1947-04-14,SPRING,40,44,
3756,USW00014739,"BOSTON, MA US",1947-04-15,SPRING,43,66,
3757,USW00014739,"BOSTON, MA US",1947-04-16,SPRING,39,47,
3758,USW00014739,"BOSTON, MA US",1947-04-17,SPRING,38,55,
3759,USW00014739,"BOSTON, MA US",1947-04-18,SPRING,41,59,
3760,USW00014739,"BOSTON, MA US",1947-04-19,SPRING,40,55,
3761,USW00014739,"BOSTON, MA US",1947-04-20,SPRING,34,42,
3762,USW00014739,"BOSTON, MA US",1947-04-21,SPRING,32,38,
3763,USW00014739,"BOSTON, MA US",1947-04-22,SPRING,32,44,
3764,USW00014739,"BOSTON, MA US",1947-04-23,SPRING,34,51,
3765,USW00014739,"BOSTON, MA US",1947-04-24,SPRING,44,72,
3766,USW00014739,"BOSTON, MA US",1947-04-25,SPRING,42,54,
3767,USW00014739,"BOSTON, MA US",1947-04-26,SPRING,40,51,
3768,USW00014739,"BOSTON, MA US",1947-04-27,SPRING,38,67,
3769,USW00014739,"BOSTON, MA US",1947-04-28,SPRING,30,51,
3770,USW00014739,"BOSTON, MA US",1947-04-29,SPRING,37,61,
3771,USW00014739,"BOSTON, MA US",1947-04-30,SPRING,50,71,
3772,USW00014739,"BOSTON, MA US",1947-05-01,SPRING,40,59,
3773,USW00014739,"BOSTON, MA US",1947-05-02,SPRING,38,42,
3774,USW00014739,"BOSTON, MA US",1947-05-03,SPRING,40,46,
3775,USW00014739,"BOSTON, MA US",1947-05-04,SPRING,44,65,
3776,USW00014739,"BOSTON, MA US",1947-05-05,SPRING,46,55,
3777,USW00014739,"BOSTON, MA US",1947-05-06,SPRING,45,70,
3778,USW00014739,"BOSTON, MA US",1947-05-07,SPRING,44,63,
3779,USW00014739,"BOSTON, MA US",1947-05-08,SPRING,40,48,
3780,USW00014739,"BOSTON, MA US",1947-05-09,SPRING,37,50,
3781,USW00014739,"BOSTON, MA US",1947-05-10,SPRING,36,62,
3782,USW00014739,"BOSTON, MA US",1947-05-11,SPRING,42,73,
3783,USW00014739,"BOSTON, MA US",1947-05-12,SPRING,58,84,
3784,USW00014739,"BOSTON, MA US",1947-05-13,SPRING,55,87,
3785,USW00014739,"BOSTON, MA US",1947-05-14,SPRING,39,55,
3786,USW00014739,"BOSTON, MA US",1947-05-15,SPRING,36,53,
3787,USW00014739,"BOSTON, MA US",1947-05-16,SPRING,39,64,
3788,USW00014739,"BOSTON, MA US",1947-05-17,SPRING,52,62,
3789,USW00014739,"BOSTON, MA US",1947-05-18,SPRING,52,57,
3790,USW00014739,"BOSTON, MA US",1947-05-19,SPRING,48,53,
3791,USW00014739,"BOSTON, MA US",1947-05-20,SPRING,50,83,
3792,USW00014739,"BOSTON, MA US",1947-05-21,SPRING,48,66,
3793,USW00014739,"BOSTON, MA US",1947-05-22,SPRING,50,72,
3794,USW00014739,"BOSTON, MA US",1947-05-23,SPRING,55,64,
3795,USW00014739,"BOSTON, MA US",1947-05-24,SPRING,57,85,
3796,USW00014739,"BOSTON, MA US",1947-05-25,SPRING,51,70,
3797,USW00014739,"BOSTON, MA US",1947-05-26,SPRING,62,78,
3798,USW00014739,"BOSTON, MA US",1947-05-27,SPRING,59,77,
3799,USW00014739,"BOSTON, MA US",1947-05-28,SPRING,56,79,
3800,USW00014739,"BOSTON, MA US",1947-05-29,SPRING,65,78,
3801,USW00014739,"BOSTON, MA US",1947-05-30,SPRING,54,73,
3802,USW00014739,"BOSTON, MA US",1947-05-31,SPRING,48,70,
3803,USW00014739,"BOSTON, MA US",1947-06-01,SPRING,52,78,
